sentence_id,year,month,year_month,source,period,sentence,sentiment_label,sentiment_score,confidence
03280,2020,06,2020-06,bbc_news_tv,covid,"how peopla will react, not its lockdown.",neutral,0,0.0
03281,2020,06,2020-06,bbc_news_tv,covid,one person’s boundary and one person’s interpretation of the guidelines may be very different from the next person.,neutral,0,0.0
03282,2020,06,2020-06,bbc_news_tv,covid,"so, how much of a risk is there, do you think, of a second wave in spain?",negative,-1,0.2732
03283,2020,06,2020-06,bbc_news_tv,covid,i’m not sure i would all i would all it a second wave.,negative,-1,0.2411
03284,2020,06,2020-06,bbc_news_tv,covid,i think i would call it a second wave.,neutral,0,0.0
03285,2020,06,2020-06,bbc_news_tv,covid,"i think there is a risk of small, rolling outbreaks, like they have seen in other countries, that have lifted containment measures.",positive,1,0.1027
03286,2020,06,2020-06,bbc_news_tv,covid,"in south korea, someone goes into a discotheque and a day later there is 50 new cases.",neutral,0,0.0
03287,2020,06,2020-06,bbc_news_tv,covid,"in israel, schools open and now thousands of people in quarantine.",neutral,0,0.0
03288,2020,06,2020-06,bbc_news_tv,covid,"carlo, what are your thoughts on that question, the risk of a second, wider outbreak, or, potentially, spikes within specific areas of the country?",negative,-1,0.2732
03289,2020,06,2020-06,bbc_news_tv,covid,"we are still at about 70 deaths a day, finished.",neutral,0,0.0
03290,2020,06,2020-06,bbc_news_tv,covid,"we are still at about 70 deaths 3 day, we three have 370 deaths a day, we three have 370 rases in rases in intensive rare units.",neutral,0,0.0
03291,2020,06,2020-06,bbc_news_tv,covid,"so, i think it will cases in intensive care units.",positive,1,0.4939
03292,2020,06,2020-06,bbc_news_tv,covid,because this is the first epidemic in history where a case has been history where a use has been defined history where a case has been defined on the basis of laboratory tests.,neutral,0,0.0
03293,2020,06,2020-06,bbc_news_tv,covid,"and also, the definition in january was pneumonia and a positive test.",positive,1,0.5574
03294,2020,06,2020-06,bbc_news_tv,covid,now we have defined the cases test.,neutral,0,0.0
03295,2020,06,2020-06,bbc_news_tv,covid,now we have defined the rases as test.,neutral,0,0.0
03296,2020,06,2020-06,bbc_news_tv,covid,"now we have defined the cases as subjects, with a positive test that makes all the estimates difficult.",positive,1,0.2732
03297,2020,06,2020-06,bbc_news_tv,covid,"we still have a large number of cases in large number of rases in the population, large number of cases in the population, and we don’t know whether they may be able to spread it.",positive,1,0.2263
03298,2020,06,2020-06,bbc_news_tv,covid,"i want to ask geoffrey, do you think there is a tendency, subconsciously or otherwise, for authorities to lean towards the most positive interpretation of the situation, because countries clearly situation, because countries dearty want to open situation, because countries clearly want to open up to tourists?",positive,1,0.8805
03299,2020,06,2020-06,bbc_news_tv,covid,"i mean, all governments, but i would say all of us, are looking for positive trends, are looking for success stories.",positive,1,0.899
03300,2020,06,2020-06,bbc_news_tv,covid,"but i think there is a tendency to air on the side of being positive, and i think that could be a good thing.",positive,1,0.8674
03301,2020,06,2020-06,bbc_news_tv,covid,"so we need them to reminders that we are not out of the pandemic yet, not at all out of the pandemic, but we have to be extremely vigilant moving forward.",positive,1,0.359
03302,2020,06,2020-06,bbc_news_tv,covid,the royal hospital in chelsea - home of the chelsea pensioners - has been hosting its annualfounders day parade this week.,neutral,0,0.0
03303,2020,06,2020-06,bbc_news_tv,covid,- a more sombre and scaled back event than normal because of the coronavirus pandemic.,neutral,0,0.0
03304,2020,06,2020-06,bbc_news_tv,covid,"like many care homes it’s been particularly hit hard, with 10 veterans dying from the virus, and dozens more infected.",positive,1,0.1352
03305,2020,06,2020-06,bbc_news_tv,covid,"earth to earth, ashes to ashes, dust to dust with an average age of 82, death is part of life for the chelsea pensioners but, with the coronavirus, it has hit this community of army veterans especially hard.",negative,-1,0.5407
03306,2020,06,2020-06,bbc_news_tv,covid,he was one of life’s gentleman lockdown has prevented them from attending the funerals of friends but they still remember every life lost with a simple service in the grounds.,negative,-1,0.3919
03307,2020,06,2020-06,bbc_news_tv,covid,"my normaljob is to take funerals but we have had 18 in ten weeks - ten through covid, eight other causes.",negative,-1,0.2023
03308,2020,06,2020-06,bbc_news_tv,covid,"the royal hospital went into lockdown well before the rest of the country, and the 300 pensioners who live here they took careful precaution, including military discipline social distancing, but that did not stop covid from breaching their defences.",positive,1,0.4371
03309,2020,06,2020-06,bbc_news_tv,covid,monica parrott is one of the 7a pensioners who contracted the virus and recovered.,neutral,0,0.0
03310,2020,06,2020-06,bbc_news_tv,covid,"the royal hospital is better resourced than most care homes, with their own dedicated staff and even their own hospital on site, but that has not kept them immune from the virus.",positive,1,0.4338
03311,2020,06,2020-06,bbc_news_tv,covid,"and i think that is an illustration ofjust how difficult this disease is to deal with and hospitals, care homes all around the country have found that, despite their best efforts, it gets past the defences, and so the key is to have the procedures inside the place that contain it.",negative,-1,0.4344
03312,2020,06,2020-06,bbc_news_tv,covid,"while elsewhere the lockdown is now easing, they will still remain confined to base, but the pensioners too are looking forward to better times ahead.",positive,1,0.6542
03313,2020,06,2020-06,bbc_news_tv,covid,"not immune to the odd shower here, but a little bit drier.",negative,-1,0.2718
03314,2020,06,2020-06,bbc_news_tv,covid,"my concern - and i’d go so far as to say my anger - is the delay it’s taken, because this could mean more people having caught the virus in the community because there are some times where you simply can’t keep a social distance, and this delay, i think, the pharmaceutical giant astrazeneca is to start producing a potential vaccine for coronavirus.",negative,-1,0.8236
03315,2020,06,2020-06,bbc_news_tv,covid,it says it will be able to supply two billion doses of the vaccine.,neutral,0,0.0
03316,2020,06,2020-06,bbc_news_tv,covid,"brazil has overtakes italy to become the country third-worst hit by coronavirus, with one brazilian dying every minute with covid-19.",neutral,0,0.0
03317,2020,06,2020-06,bbc_news_tv,covid,the british medical association says the rule should be extended to anywhere that cannot ensure safe social distancing.,negative,-1,0.5559
03318,2020,06,2020-06,bbc_news_tv,covid,"elsewhere in england, new figures out this morning give a clearer indication of the rate at which coronavirus cases are declining.",neutral,0,0.0
03319,2020,06,2020-06,bbc_news_tv,covid,"the office for national statistics suggests the number of new daily cases in households in england has fallen to 5,600 a day.",negative,-1,0.296
03320,2020,06,2020-06,bbc_news_tv,covid,"around the world, brazil has surpassed italy to become the country with the third highest number of coronavirus deaths, after the united states and the .",positive,1,0.4767
03321,2020,06,2020-06,bbc_news_tv,covid,"meanwhile in france, the government’s top scientific advisor has said the epidemic there is now under control.",positive,1,0.2023
03322,2020,06,2020-06,bbc_news_tv,covid,"and in scotland, it’s emerged that a coronavirus epidemic simulated by public health experts two years ago highlighted potential problems, such as a lack of protective equipment.",negative,-1,0.6124
