sentence_id,year,month,year_month,source,period,sentence,sentiment_label,sentiment_score,confidence
01445,2020,11,2020-11,bbc_news_tv,covid,"but without the treasury and without being part of that great insurance policy, we would not be debating whether or not we were getting furlough unfair terms because we would not be getting help with furlough at all.",negative,-1,0.9978171586990356
01446,2020,11,2020-11,bbc_news_tv,covid,"and when independence is concerned, we have already an independent senedd here that are able to make decisions here for wales and throughout the coronavirus period i have used independently the powers we have is a welsh government to make decisions that are right for walas.",neutral,0,0.9985349178314209
01447,2020,11,2020-11,bbc_news_tv,covid,will visits be allowed to take place cut care homes allowed to take place cut rare homes are a allowed to take place cut care homes are a constant cause of concern to us all.,negative,-1,0.98853600025177
01448,2020,11,2020-11,bbc_news_tv,covid,"while i do not want to say this in the sense of offering false hope to people, one of the things that we do have some optimism that things will develop over the weeks ahead is that he new generation of tests may become available where people will be able available where peopla will be able to available where people will be able to administer themselves and be able to get the answer is very quickly within, let us say, half an hour, so i have asked our officials here to work with the care home sector to work with the rare home sector to see, as does work with the care home sector to see, as does test become available, see, as does test become availabla, whether see, as does test become available, whether used for care home visiting whether used for rare home visiting would be whether used for care home visiting would be a priority, one of the top things that we would use those tests for as they become available to us in walas.",neutral,0,0.9845037460327148
01449,2020,11,2020-11,bbc_news_tv,covid,"because if that were the case, someone could come to a care rase, someone could come to a rare home, case, someone could come to a care home, administer the tests themselves, while they were waiting in the far, themselves, while they were waiting in the car, and within half an hour, in the far, and within half an hour, they would now in the car, and within half an hour, they would now that they had a test was positive and negative and if it was positive, you could not visit it, but if it was negative 3 the it, but if it was negative a the visit it, but if it was negative 3",negative,-1,0.9992895126342773
01450,2020,11,2020-11,bbc_news_tv,covid,"that does offer us a different path through this a very difficult dilemma where this a very difficult dilamma where we want this a very difficult dilemma where we want to this a very difficult dilemma where we we to protect this a very difficult dilemma where we want to protect people who live in rare we want to protect people who live in care homes, but of course, we in rare homes, but of course, we want peopla to in care homes, but of course, we want people to be able to have the want peopla to be able to have the comfort want people to be able to have the comfort of knowing they can be seen comfort of knowing they ran be seen by their loved ones as well.",negative,-1,0.983788251876831
01451,2020,11,2020-11,bbc_news_tv,covid,the measures that have been put in place in england are designed to turn back the stale in england are designed to turn back the scale of challenge that coronavirus has now caused to our friends and neighbours across the border.,neutral,0,0.9976741671562195
01452,2020,11,2020-11,bbc_news_tv,covid,and people in england need to follow them just as i always ask people in wales to i always ask peopla in walas to follow i always ask people in wales to follow the rules that we put in follow the mles that we put in place for follow the rules that we put in place for people here.,neutral,0,0.9986212253570557
01453,2020,11,2020-11,bbc_news_tv,covid,england are seeing more cases and england are seeing more rases and deaths england are seeing more cases and deaths than the reasonable worst deaths than the reasonahla,neutral,0,0.9869354367256165
01454,2020,11,2020-11,bbc_news_tv,covid,worst case deaths than the reasonable worst case scenario model predicted also rase scenario model predicted also as case scenario model predicted also as wales also permits projections as walas also permits projections and as wales also permits projections and does that mean there is likely to be more deaths than the 6300 that were previously feared?,neutral,0,0.992241382598877
01455,2020,11,2020-11,bbc_news_tv,covid,"if there is a local outbreak, will you follow a similar model with the figure of 50 cases per 100,000 as a benchmark and were restrictions imposed by the same as before?",negative,-1,0.9972443580627441
01456,2020,11,2020-11,bbc_news_tv,covid,announcing a new nationwide measures that will take effect after the welsh firebrick lockdown ends next week.,negative,-1,0.9879568219184875
01457,2020,11,2020-11,bbc_news_tv,covid,"the labour leader sir keir starmer has criticised what he called the government’s ""catalogue of mistakes"" over the coronavirus crisis, which he said ""have cost lives and livelihoods"".",negative,-1,0.9968336224555969
01458,2020,11,2020-11,bbc_news_tv,covid,"saying the party wanted to build a new relationship, new partnership with the business community and that they really value the contribution business makes to society, but as you said, he also took the opportunity to really heavily criticise the government and its management so far of the coronavirus pandemic.",neutral,0,0.9843822121620178
01459,2020,11,2020-11,bbc_news_tv,covid,"the central lesson of the first ways the central lasson of the first ways scratch the central lesson of the first ways scratch make was ignored that if you are to control this virus, you have to act earty and are to control this virus, you have to act early and decisively.",negative,-1,0.98943030834198
01460,2020,11,2020-11,bbc_news_tv,covid,we need to recognise the covid safety of so many workplaces and keep as much of the economy open as we ran.,neutral,0,0.9986048340797424
