sentence_id,year,month,year_month,source,sentence,sentiment_label,sentiment_score,confidence
00872,2020,12,2020-12,BBC News TV,"a lot of anti-vaxxer communities and pseudoscience groups are trying to exploit fear and anxiety about the pandemic in order to spread disinformation about coronavirus disinformation about coronavims vaccines, disinformation about coronavirus vaccines, so ask yourself, did this person share this?",negative,-1,0.729908287525177
00873,2020,12,2020-12,BBC News TV,"the issue is it’s not when news breaks new claims go viral that are false, rather it’s the same ones that come up repeatedly and it’s that that has an impact because if you keep seeing claims about bill gates or microchips, you might think, is there something to this?",negative,-1,0.5626960396766663
00874,2020,12,2020-12,BBC News TV,"england has returned to a tiered system of coronavirus restrictions, after the national lockdown ended at midnight.",neutral,0,0.870129406452179
00875,2020,12,2020-12,BBC News TV,more than 55 million people are living in the strictest two tiers - where mixing with other households indoors is banned.,negative,-1,0.5107944011688232
00876,2020,12,2020-12,BBC News TV,"the measures were voted in yesterday, despite since coming into office.",neutral,0,0.8733235597610474
00877,2020,12,2020-12,BBC News TV,"tier1 has the lightest restrictions - but fewer than three quarters of one million people are in this tier, where up to six people from different households can socialise indoors our first report from our political correspondentjonathan blake with the end of a national lockdown in england comes a new three tier system of restrictions to get used to.",neutral,0,0.6493849754333496
00878,2020,12,2020-12,BBC News TV,here’s how the new system of restrictions will work.,neutral,0,0.8673973083496094
00879,2020,12,2020-12,BBC News TV,"in tier 1, the lowest level of restrictions, groups of up to six people will be able to meet indoors or outdoors.",neutral,0,0.8988357186317444
00880,2020,12,2020-12,BBC News TV,"and in the highest level of restrictions, pubs and restaurants will be forced to provide takeaway only, and there will be no mixing of households except up to six people in public outdoor spaces like parks.",negative,-1,0.6299127340316772
00881,2020,12,2020-12,BBC News TV,it’s a very important set of regulations to help the bridge into the spring when we hope a vaccine will move us into a whole different place.,positive,1,0.6963381171226501
00882,2020,12,2020-12,BBC News TV,"and the reason that these regulations mattered is it allows us to move to a tiered approach which, backed up by mass community testing, will help us keep control of the virus and avoid another lockdown.",neutral,0,0.5406227707862854
00883,2020,12,2020-12,BBC News TV,"while the new tiers are stricter in some ways, there’s plenty you can now do wherever you live in england that might make it feel like a return to something like life as normal.",positive,1,0.5178864598274231
00884,2020,12,2020-12,BBC News TV,"in another major change, people will be able to visit relatives in care homes.",neutral,0,0.5566731691360474
00885,2020,12,2020-12,BBC News TV,new guidance states that contact will be allowed in all three tiers if those visiting have tested negative for the virus.,neutral,0,0.8347805738449097
00886,2020,12,2020-12,BBC News TV,"questions continue about the impact of restrictions, though.",neutral,0,0.7573086619377136
00887,2020,12,2020-12,BBC News TV,the labour leader sir keir starmer has challenged the government to publish more details of the economic impact of control measures as many businesses face uncertain weeks and months ahead.,neutral,0,0.6169421672821045
00888,2020,12,2020-12,BBC News TV,all nonessential shops in england can reopen today as the national lockdown has ended.,neutral,0,0.7420137524604797
00889,2020,12,2020-12,BBC News TV,we know that some shops have reduced their prices hoping to make up that lost ground which they incurred duﬂng lost ground which they incurred during the lockdown is.,neutral,0,0.5142980813980103
00890,2020,12,2020-12,BBC News TV,"we know that online sales have done particularty we know that online sales have done particularly well throughout this particularty well throughout this pandemic, particularly well throughout this pandemic, however, sales within shops are traditionally a lot higher.",positive,1,0.6627719402313232
00891,2020,12,2020-12,BBC News TV,"we’ve seen a huge flip to digital, we’ve seen a huge ﬂip to digital, people we’ve seen a huge flip to digital, people going online and spending peopla going online and spending onune people going online and spending online during the pandemic.",neutral,0,0.5447778105735779
00892,2020,12,2020-12,BBC News TV,peter liese is a german and medical doctor who sits on the european parliament’s public health committee.,neutral,0,0.8882656693458557
00893,2020,12,2020-12,BBC News TV,if: he is not happy about the approval of the pfizer/biontech vaccine today.,negative,-1,0.7672887444496155
00894,2020,12,2020-12,BBC News TV,i’m happy that we have a vaccine,positive,1,0.9557619690895081
00895,2020,12,2020-12,BBC News TV,"and i think it is a serious m""- vaccine",negative,-1,0.676510751247406
00896,2020,12,2020-12,BBC News TV,"and i think it is a serious company, we supported them with european union funds but only a few hours ago biontech sent the data for a conditional market licence and that’s it is a bit problematic that’s it is a bit problamatic to say that that’s it is a bit problematic to say that now everything is fine and you ran to say that now everything is fine and you can start the vaccination.",neutral,0,0.5384926795959473
00897,2020,12,2020-12,BBC News TV,and you ran start the vaccination.,neutral,0,0.6391119956970215
00898,2020,12,2020-12,BBC News TV,germany and you can start the vaccination.,neutral,0,0.7877089381217957
00899,2020,12,2020-12,BBC News TV,"to be clear, all countries have their regulatory authority and here we have been hearing from ours there was a news conference answering journalists’ questions about concerns including the question about it is that the has been able to authorise the use before other countries and we heard from the head of that organisation, no corners have been cut, safety is our watchword, it’s been a scientifically rigorous check through work in a rolling review with scientists going through that process, basically working 20 47 -- 24, seven.",neutral,0,0.7698073387145996
